trial_id,phase,task_id,robot_id,method_id,perturbation_family,level,bucket,perturbation_cost,success,failure_category,execution_time_s,path_length_m,retries,max_tracking_error,max_current_or_load,workspace_violation,latency_ms,action_noise_std,joint_range_scale,gripper_limit_scale,speed_cap_scale,acceleration_cap_scale,calibration_offset_mm,camera_shift_px,controller_rate_scale,payload_g,tool_extension_cm,physical_gripper_restriction_mm,obstacle_clearance_cm,friction_surface,verifier_confidence,notes
push_block-ur5e-nominal-3564703181-045,simulation,push_block,ur5e,nominal,joint_range_scale,low,seen,0.3333333333333333,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.85,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-3564703181-046,simulation,push_block,ur5e,nominal,joint_range_scale,low,seen,0.3333333333333333,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.85,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-3564703181-047,simulation,push_block,ur5e,nominal,joint_range_scale,low,seen,0.3333333333333333,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.85,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-3564703181-048,simulation,push_block,ur5e,nominal,joint_range_scale,low,seen,0.3333333333333333,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.85,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-3564703181-049,simulation,push_block,ur5e,nominal,joint_range_scale,low,seen,0.3333333333333333,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.85,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-1662017540-000,simulation,push_block,ur5e,nominal,joint_range_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-1662017540-001,simulation,push_block,ur5e,nominal,joint_range_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-1662017540-002,simulation,push_block,ur5e,nominal,joint_range_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-1662017540-003,simulation,push_block,ur5e,nominal,joint_range_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-1662017540-004,simulation,push_block,ur5e,nominal,joint_range_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-1662017540-005,simulation,push_block,ur5e,nominal,joint_range_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-1662017540-006,simulation,push_block,ur5e,nominal,joint_range_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-1662017540-007,simulation,push_block,ur5e,nominal,joint_range_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-1662017540-008,simulation,push_block,ur5e,nominal,joint_range_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-1662017540-009,simulation,push_block,ur5e,nominal,joint_range_scale,medium,seen,0.6666666666666667,0,joint_limit,2.0,0.42,2,0.0,0.0,0,0.0,0.0,0.7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-1662017540-010,simulation,push_block,ur5e,nominal,joint_range_scale,medium,seen,0.6666666666666667,0,joint_limit,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-1662017540-011,simulation,push_block,ur5e,nominal,joint_range_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-1662017540-012,simulation,push_block,ur5e,nominal,joint_range_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-1662017540-013,simulation,push_block,ur5e,nominal,joint_range_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-1662017540-014,simulation,push_block,ur5e,nominal,joint_range_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-1662017540-015,simulation,push_block,ur5e,nominal,joint_range_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-1662017540-016,simulation,push_block,ur5e,nominal,joint_range_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-1662017540-017,simulation,push_block,ur5e,nominal,joint_range_scale,medium,seen,0.6666666666666667,0,joint_limit,2.0,0.42,1,0.0,0.0,0,0.0,0.0,0.7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-1662017540-018,simulation,push_block,ur5e,nominal,joint_range_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-1662017540-019,simulation,push_block,ur5e,nominal,joint_range_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-1662017540-020,simulation,push_block,ur5e,nominal,joint_range_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-1662017540-021,simulation,push_block,ur5e,nominal,joint_range_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-1662017540-022,simulation,push_block,ur5e,nominal,joint_range_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-1662017540-023,simulation,push_block,ur5e,nominal,joint_range_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-1662017540-024,simulation,push_block,ur5e,nominal,joint_range_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-1662017540-025,simulation,push_block,ur5e,nominal,joint_range_scale,medium,seen,0.6666666666666667,0,joint_limit,2.0,0.42,2,0.0,0.0,0,0.0,0.0,0.7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-1662017540-026,simulation,push_block,ur5e,nominal,joint_range_scale,medium,seen,0.6666666666666667,0,joint_limit,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-1662017540-027,simulation,push_block,ur5e,nominal,joint_range_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-1662017540-028,simulation,push_block,ur5e,nominal,joint_range_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-1662017540-029,simulation,push_block,ur5e,nominal,joint_range_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-1662017540-030,simulation,push_block,ur5e,nominal,joint_range_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-1662017540-031,simulation,push_block,ur5e,nominal,joint_range_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-1662017540-032,simulation,push_block,ur5e,nominal,joint_range_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-1662017540-033,simulation,push_block,ur5e,nominal,joint_range_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-1662017540-034,simulation,push_block,ur5e,nominal,joint_range_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-1662017540-035,simulation,push_block,ur5e,nominal,joint_range_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-1662017540-036,simulation,push_block,ur5e,nominal,joint_range_scale,medium,seen,0.6666666666666667,0,joint_limit,2.0,0.42,2,0.0,0.0,0,0.0,0.0,0.7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-1662017540-037,simulation,push_block,ur5e,nominal,joint_range_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-1662017540-038,simulation,push_block,ur5e,nominal,joint_range_scale,medium,seen,0.6666666666666667,0,joint_limit,2.0,0.42,2,0.0,0.0,0,0.0,0.0,0.7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-1662017540-039,simulation,push_block,ur5e,nominal,joint_range_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-1662017540-040,simulation,push_block,ur5e,nominal,joint_range_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-1662017540-041,simulation,push_block,ur5e,nominal,joint_range_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-1662017540-042,simulation,push_block,ur5e,nominal,joint_range_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-1662017540-043,simulation,push_block,ur5e,nominal,joint_range_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-1662017540-044,simulation,push_block,ur5e,nominal,joint_range_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-1662017540-045,simulation,push_block,ur5e,nominal,joint_range_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-1662017540-046,simulation,push_block,ur5e,nominal,joint_range_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-1662017540-047,simulation,push_block,ur5e,nominal,joint_range_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-1662017540-048,simulation,push_block,ur5e,nominal,joint_range_scale,medium,seen,0.6666666666666667,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-1662017540-049,simulation,push_block,ur5e,nominal,joint_range_scale,medium,seen,0.6666666666666667,0,joint_limit,2.0,0.42,2,0.0,0.0,0,0.0,0.0,0.7,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-3797739769-000,simulation,push_block,ur5e,nominal,joint_range_scale,high,seen,1.0,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.55,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-3797739769-001,simulation,push_block,ur5e,nominal,joint_range_scale,high,seen,1.0,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.55,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-3797739769-002,simulation,push_block,ur5e,nominal,joint_range_scale,high,seen,1.0,0,joint_limit,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.55,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-3797739769-003,simulation,push_block,ur5e,nominal,joint_range_scale,high,seen,1.0,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.55,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-3797739769-004,simulation,push_block,ur5e,nominal,joint_range_scale,high,seen,1.0,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.55,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-3797739769-005,simulation,push_block,ur5e,nominal,joint_range_scale,high,seen,1.0,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.55,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-3797739769-006,simulation,push_block,ur5e,nominal,joint_range_scale,high,seen,1.0,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.55,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-3797739769-007,simulation,push_block,ur5e,nominal,joint_range_scale,high,seen,1.0,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.55,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-3797739769-008,simulation,push_block,ur5e,nominal,joint_range_scale,high,seen,1.0,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.55,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-3797739769-009,simulation,push_block,ur5e,nominal,joint_range_scale,high,seen,1.0,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.55,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-3797739769-010,simulation,push_block,ur5e,nominal,joint_range_scale,high,seen,1.0,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.55,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-3797739769-011,simulation,push_block,ur5e,nominal,joint_range_scale,high,seen,1.0,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.55,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-3797739769-012,simulation,push_block,ur5e,nominal,joint_range_scale,high,seen,1.0,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.55,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-3797739769-013,simulation,push_block,ur5e,nominal,joint_range_scale,high,seen,1.0,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.55,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-3797739769-014,simulation,push_block,ur5e,nominal,joint_range_scale,high,seen,1.0,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.55,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-3797739769-015,simulation,push_block,ur5e,nominal,joint_range_scale,high,seen,1.0,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.55,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-3797739769-016,simulation,push_block,ur5e,nominal,joint_range_scale,high,seen,1.0,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.55,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-3797739769-017,simulation,push_block,ur5e,nominal,joint_range_scale,high,seen,1.0,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.55,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-3797739769-018,simulation,push_block,ur5e,nominal,joint_range_scale,high,seen,1.0,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.55,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-3797739769-019,simulation,push_block,ur5e,nominal,joint_range_scale,high,seen,1.0,0,joint_limit,2.0,0.42,2,0.0,0.0,0,0.0,0.0,0.55,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-3797739769-020,simulation,push_block,ur5e,nominal,joint_range_scale,high,seen,1.0,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.55,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-3797739769-021,simulation,push_block,ur5e,nominal,joint_range_scale,high,seen,1.0,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.55,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-3797739769-022,simulation,push_block,ur5e,nominal,joint_range_scale,high,seen,1.0,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.55,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
push_block-ur5e-nominal-3797739769-023,simulation,push_block,ur5e,nominal,joint_range_scale,high,seen,1.0,1,,2.0,0.42,0,0.0,0.0,0,0.0,0.0,0.55,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.885,CPU analytic surrogate; not hardware or MuJoCo/ManiSkill evidence.
