engine,task_id,method_id,perturbation_family,n,success_rate,mean_final_progress,mean_final_error,evidence_scope,notes
mujoco,constrained_place_probe,domain_randomization,nominal,4.0,1.0,0.0223730495465703,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,constrained_place_probe,domain_randomization,latency,4.0,1.0,0.0179675365451866,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,constrained_place_probe,domain_randomization,action_noise,4.0,1.0,0.0177591383179456,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,constrained_place_probe,domain_randomization,speed_accel_cap,4.0,0.0,0.0036490490518284,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,constrained_place_probe,domain_randomization,payload,4.0,0.0,0.0137525062204592,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,constrained_place_probe,domain_randomization,obstacle,4.0,0.0,0.0155915405135587,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,constrained_place_probe,domain_randomization,compound,4.0,0.0,0.010875283899867,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,constrained_place_probe,bodyshield,nominal,4.0,1.0,0.0223730495465703,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,constrained_place_probe,bodyshield,latency,4.0,1.0,0.0182882449442817,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,constrained_place_probe,bodyshield,action_noise,4.0,1.0,0.0182844823059931,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,constrained_place_probe,bodyshield,speed_accel_cap,4.0,0.0,0.003818149711356,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,constrained_place_probe,bodyshield,payload,4.0,0.0,0.0143298652897989,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,constrained_place_probe,bodyshield,obstacle,4.0,0.0,0.0164796621984229,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,constrained_place_probe,bodyshield,compound,4.0,0.0,0.0113286426414221,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,constrained_place_probe,oracle,nominal,4.0,1.0,0.0223730495465703,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,constrained_place_probe,oracle,latency,4.0,1.0,0.0199506754335765,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,constrained_place_probe,oracle,action_noise,4.0,1.0,0.0207661436456472,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,constrained_place_probe,oracle,speed_accel_cap,4.0,0.0,0.0048721797793053,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,constrained_place_probe,oracle,payload,4.0,0.0,0.01546743116562,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,constrained_place_probe,oracle,obstacle,4.0,1.0,0.0188957561324079,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,constrained_place_probe,oracle,compound,4.0,0.0,0.014780628146679,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,tool_push_probe,nominal,nominal,4.0,1.0,0.0362363073831569,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,tool_push_probe,nominal,latency,4.0,1.0,0.0279448570107891,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,tool_push_probe,nominal,action_noise,4.0,0.75,0.0269753415755851,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,tool_push_probe,nominal,speed_accel_cap,4.0,0.0,0.0052063660033271,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,tool_push_probe,nominal,payload,4.0,0.0,0.0219123229526492,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,tool_push_probe,nominal,obstacle,4.0,0.0,0.0236370114720213,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,tool_push_probe,nominal,compound,4.0,0.0,0.0157778821973012,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,tool_push_probe,domain_randomization,nominal,4.0,1.0,0.0362363073831569,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,tool_push_probe,domain_randomization,latency,4.0,1.0,0.0294405832311551,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,tool_push_probe,domain_randomization,action_noise,4.0,1.0,0.0286281075881583,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,tool_push_probe,domain_randomization,speed_accel_cap,4.0,0.0,0.005910149299184,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,tool_push_probe,domain_randomization,payload,4.0,0.0,0.0223719564392416,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,tool_push_probe,domain_randomization,obstacle,4.0,0.0,0.024845206139884,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,tool_push_probe,domain_randomization,compound,4.0,0.0,0.0177864911165596,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,tool_push_probe,bodyshield,nominal,4.0,1.0,0.0362363073831569,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,tool_push_probe,bodyshield,latency,4.0,1.0,0.0299660777691929,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,tool_push_probe,bodyshield,action_noise,4.0,1.0,0.0301671422434246,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,tool_push_probe,bodyshield,speed_accel_cap,4.0,0.0,0.006184031653245,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,tool_push_probe,bodyshield,payload,4.0,0.0,0.023311178115786,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,tool_push_probe,bodyshield,obstacle,4.0,0.0,0.0262604329623115,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,tool_push_probe,bodyshield,compound,4.0,0.0,0.0189271630986396,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,tool_push_probe,oracle,nominal,4.0,1.0,0.0362363073831569,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,tool_push_probe,oracle,latency,4.0,1.0,0.0326900417952577,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,tool_push_probe,oracle,action_noise,4.0,1.0,0.0333398240509925,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,tool_push_probe,oracle,speed_accel_cap,4.0,0.0,0.0078911819214191,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,tool_push_probe,oracle,payload,4.0,0.0,0.0251617189417758,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,tool_push_probe,oracle,obstacle,4.0,1.0,0.0301104920242097,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,tool_push_probe,oracle,compound,4.0,0.0,0.0242359126051633,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,rotate_object_probe,nominal,nominal,4.0,1.0,0.0873213096152382,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,rotate_object_probe,nominal,latency,4.0,1.0,0.0873167746486747,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,rotate_object_probe,nominal,action_noise,4.0,1.0,0.0873104130710829,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,rotate_object_probe,nominal,speed_accel_cap,4.0,0.0,0.0439698216213932,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,rotate_object_probe,nominal,payload,4.0,1.0,0.0873177255665809,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,rotate_object_probe,nominal,obstacle,4.0,1.0,0.0873116442782202,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,rotate_object_probe,nominal,compound,4.0,1.0,0.0872944195220265,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,rotate_object_probe,domain_randomization,nominal,4.0,1.0,0.0873213096152382,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,rotate_object_probe,domain_randomization,latency,4.0,1.0,0.0873194496239119,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,rotate_object_probe,domain_randomization,action_noise,4.0,1.0,0.0873121397378278,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,rotate_object_probe,domain_randomization,speed_accel_cap,4.0,0.0,0.0499135501182308,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,rotate_object_probe,domain_randomization,payload,4.0,1.0,0.0873187937664336,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,rotate_object_probe,domain_randomization,obstacle,4.0,1.0,0.0873137765103938,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,rotate_object_probe,domain_randomization,compound,4.0,1.0,0.0872970744567254,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,rotate_object_probe,bodyshield,nominal,4.0,1.0,0.0873213096152382,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,rotate_object_probe,bodyshield,latency,4.0,1.0,0.0873203887731496,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,rotate_object_probe,bodyshield,action_noise,4.0,1.0,0.0873158209711957,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,rotate_object_probe,bodyshield,speed_accel_cap,4.0,0.0,0.0522265950032072,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,rotate_object_probe,bodyshield,payload,4.0,1.0,0.0873209751722742,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,rotate_object_probe,bodyshield,obstacle,4.0,1.0,0.0873164156867413,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,rotate_object_probe,bodyshield,compound,4.0,1.0,0.0873018327761033,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,rotate_object_probe,oracle,nominal,4.0,1.0,0.0873213096152382,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,rotate_object_probe,oracle,latency,4.0,1.0,0.0873213096154432,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,rotate_object_probe,oracle,action_noise,4.0,1.0,0.0873181208383911,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,rotate_object_probe,oracle,speed_accel_cap,4.0,1.0,0.0666441547223206,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,rotate_object_probe,oracle,payload,4.0,1.0,0.0873210206199699,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,rotate_object_probe,oracle,obstacle,4.0,1.0,0.0873213105410569,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco,rotate_object_probe,oracle,compound,4.0,1.0,0.0873091538565385,nan,bounded_mujoco_probe,Bounded MuJoCo 1-DOF task-shaped dynamics probe; not a full robot benchmark.
mujoco_planar,planar_reach_left,nominal,nominal,4.0,1.0,nan,0.0886621478441434,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_reach_left,nominal,latency,4.0,0.0,nan,0.1389230903163507,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_reach_left,nominal,action_noise,4.0,0.25,nan,0.1339344052975391,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_reach_left,nominal,joint_range,4.0,0.0,nan,0.1449161222485317,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_reach_left,nominal,speed_accel_cap,4.0,0.0,nan,0.2657085745334558,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_reach_left,nominal,payload,4.0,0.0,nan,0.1759287253737045,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_reach_left,nominal,compound,4.0,0.0,nan,0.1803609443195142,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_reach_left,domain_randomization,nominal,4.0,1.0,nan,0.0886621478441434,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_reach_left,domain_randomization,latency,4.0,0.0,nan,0.132145177111818,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_reach_left,domain_randomization,action_noise,4.0,0.25,nan,0.1424142260239998,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_reach_left,domain_randomization,joint_range,4.0,0.0,nan,0.1321889159941205,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_reach_left,domain_randomization,speed_accel_cap,4.0,0.0,nan,0.2617799730629911,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_reach_left,domain_randomization,payload,4.0,0.0,nan,0.173845966486877,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_reach_left,domain_randomization,compound,4.0,0.0,nan,0.176448155440048,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_reach_left,bodyshield,nominal,4.0,1.0,nan,0.0886621478441434,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_reach_left,bodyshield,latency,4.0,0.0,nan,0.1298038962613857,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_reach_left,bodyshield,action_noise,4.0,0.25,nan,0.1133719183660175,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_reach_left,bodyshield,joint_range,4.0,0.0,nan,0.1175256462389438,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_reach_left,bodyshield,speed_accel_cap,4.0,0.0,nan,0.2602894776186835,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_reach_left,bodyshield,payload,4.0,0.0,nan,0.1696448794176014,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_reach_left,bodyshield,compound,4.0,0.0,nan,0.1541939615755667,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_reach_left,oracle,nominal,4.0,1.0,nan,0.0886621478441434,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_reach_left,oracle,latency,4.0,0.0,nan,0.1180014384828446,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_reach_left,oracle,action_noise,4.0,0.75,nan,0.0976363804612836,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_reach_left,oracle,joint_range,4.0,1.0,nan,0.102458889810065,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_reach_left,oracle,speed_accel_cap,4.0,0.0,nan,0.2514516426786641,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_reach_left,oracle,payload,4.0,0.0,nan,0.1615783834657007,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_reach_left,oracle,compound,4.0,0.0,nan,0.1300203799983352,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_reach_right,nominal,nominal,4.0,1.0,nan,0.0788540051856481,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_reach_right,nominal,latency,4.0,0.0,nan,0.1330399376993426,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_reach_right,nominal,action_noise,4.0,0.0,nan,0.1366053047055885,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_reach_right,nominal,joint_range,4.0,0.0,nan,0.1392863327378225,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_reach_right,nominal,speed_accel_cap,4.0,0.0,nan,0.2626805028558478,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_reach_right,nominal,payload,4.0,0.0,nan,0.1713210915550573,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_reach_right,nominal,compound,4.0,0.0,nan,0.1803584639979103,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_reach_right,domain_randomization,nominal,4.0,1.0,nan,0.0788540051856481,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_reach_right,domain_randomization,latency,4.0,0.0,nan,0.1259458130860798,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_reach_right,domain_randomization,action_noise,4.0,0.75,nan,0.1163739682974379,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_reach_right,domain_randomization,joint_range,4.0,0.0,nan,0.1259917041384101,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_reach_right,domain_randomization,speed_accel_cap,4.0,0.0,nan,0.2587059224232417,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_reach_right,domain_randomization,payload,4.0,0.0,nan,0.1691816185752943,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_reach_right,domain_randomization,compound,4.0,0.0,nan,0.1614061784420749,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_reach_right,bodyshield,nominal,4.0,1.0,nan,0.0788540051856481,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_reach_right,bodyshield,latency,4.0,0.0,nan,0.1234870498661159,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_reach_right,bodyshield,action_noise,4.0,0.5,nan,0.1023260008354674,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_reach_right,bodyshield,joint_range,4.0,1.0,nan,0.1105091739353859,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_reach_right,bodyshield,speed_accel_cap,4.0,0.0,nan,0.2571976130507574,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_reach_right,bodyshield,payload,4.0,0.0,nan,0.1648617151209234,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_reach_right,bodyshield,compound,4.0,0.25,nan,0.1457489535205881,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_reach_right,oracle,nominal,4.0,1.0,nan,0.0788540051856481,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_reach_right,oracle,latency,4.0,1.0,nan,0.1110150417016567,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_reach_right,oracle,action_noise,4.0,0.75,nan,0.0948701737830892,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_reach_right,oracle,joint_range,4.0,1.0,nan,0.0943282762186065,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_reach_right,oracle,speed_accel_cap,4.0,0.0,nan,0.2482497303237177,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_reach_right,oracle,payload,4.0,0.0,nan,0.1565489508217447,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_reach_right,oracle,compound,4.0,0.0,nan,0.1265850255966507,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_diagonal_reach,nominal,nominal,4.0,1.0,nan,0.0846106855255775,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_diagonal_reach,nominal,latency,4.0,0.0,nan,0.1443261657914041,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_diagonal_reach,nominal,action_noise,4.0,0.0,nan,0.1619777654929674,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_diagonal_reach,nominal,joint_range,4.0,0.0,nan,0.15196788967341,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_diagonal_reach,nominal,speed_accel_cap,4.0,0.0,nan,0.2940682038882627,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_diagonal_reach,nominal,payload,4.0,0.0,nan,0.1876605086473498,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_diagonal_reach,nominal,compound,4.0,0.0,nan,0.2032505941237237,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_diagonal_reach,domain_randomization,nominal,4.0,1.0,nan,0.0846106855255775,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
mujoco_planar,planar_diagonal_reach,domain_randomization,latency,4.0,0.0,nan,0.1362577990485298,bounded_mujoco_planar_probe,Bounded MuJoCo 2-DOF closed-loop planar end-effector probe; not a full robot benchmark.
