method_id,task_id,robot_id,threshold,threshold_value,nominal_success,breaking_cost,breaking_success_rate,trials,notes,perturbation
domain_randomization,slide_track,franka_panda,relative_drop_20,0.7040000000000001,0.88,1.0101525445522108,0.7073886100948048,150,no_break_found_returned_lowest_success,speed_cap_scale=0.5;acceleration_cap_scale=0.5
domain_randomization,slide_track,franka_panda,relative_drop_30,0.616,0.88,1.0101525445522108,0.7073886100948048,150,no_break_found_returned_lowest_success,speed_cap_scale=0.5;acceleration_cap_scale=0.5
domain_randomization,slide_track,widowx250_like,absolute_50,0.5,0.8,1.0,0.5579547099085751,150,no_break_found_returned_lowest_success,action_noise_std=0.04
domain_randomization,slide_track,widowx250_like,relative_drop_20,0.6400000000000001,0.8,0.6677183928824931,0.6399929540029964,150,found_break,action_noise_std=0.0088232421875;acceleration_cap_scale=0.558837890625
domain_randomization,slide_track,widowx250_like,relative_drop_30,0.5599999999999999,0.8,0.994140625,0.559960537215339,150,found_break,action_noise_std=0.039765625
domain_randomization,slide_track,so101_urdf,absolute_50,0.5,0.8,1.0,0.5094970107676141,150,no_break_found_returned_lowest_success,action_noise_std=0.04
domain_randomization,slide_track,so101_urdf,relative_drop_20,0.6400000000000001,0.8,0.41585286458333337,0.6399965299364354,150,found_break,latency_ms=79.84375;action_noise_std=0.00998046875
domain_randomization,slide_track,so101_urdf,relative_drop_30,0.5599999999999999,0.8,0.86572265625,0.5599849967186221,150,found_break,action_noise_std=0.03462890625
domain_randomization,pick_place_bin,franka_panda,absolute_50,0.5,0.82,0.9405072616953886,0.49997520167434106,150,found_break,joint_range_scale=0.700732421875;gripper_limit_scale=0.6009765625
domain_randomization,pick_place_bin,franka_panda,relative_drop_20,0.656,0.82,0.5706463193172159,0.655985751123662,150,found_break,action_noise_std=0.00420654296875;gripper_limit_scale=0.6634765625
domain_randomization,pick_place_bin,franka_panda,relative_drop_30,0.574,0.82,0.7446281057885044,0.5739937068779039,150,found_break,joint_range_scale=0.850146484375;gripper_limit_scale=0.600390625
domain_randomization,pick_place_bin,widowx250_like,absolute_50,0.5,0.76,0.5746206407518105,0.49994531429400046,150,found_break,action_noise_std=0.00423583984375;gripper_limit_scale=0.6611328125
domain_randomization,pick_place_bin,widowx250_like,relative_drop_20,0.6080000000000001,0.76,0.34548354988237695,0.6079926555538258,148,found_break,action_noise_std=0.004852294921875;gripper_limit_scale=0.805908203125
domain_randomization,pick_place_bin,widowx250_like,relative_drop_30,0.5319999999999999,0.76,0.45690330750497943,0.5319498152475205,150,found_break,joint_range_scale=0.8546142578125;gripper_limit_scale=0.80615234375
domain_randomization,pick_place_bin,so101_urdf,absolute_50,0.5,0.66,0.5852272150808046,0.49996533057093123,150,found_break,gripper_limit_scale=0.8052246093750001;camera_shift_px=38.955078125
domain_randomization,pick_place_bin,so101_urdf,relative_drop_20,0.528,0.66,0.42080463564141407,0.527977700723433,150,found_break,gripper_limit_scale=0.80830078125;calibration_offset_mm=9.5849609375
domain_randomization,pick_place_bin,so101_urdf,relative_drop_30,0.46199999999999997,0.66,0.6284395768452798,0.46196372956828624,150,found_break,action_noise_std=0.004632568359375;gripper_limit_scale=0.62939453125
domain_randomization,pull_ring,franka_panda,absolute_50,0.5,0.92,0.977061168032533,0.6385630912671207,150,no_break_found_returned_lowest_success,joint_range_scale=0.7;acceleration_cap_scale=0.5
domain_randomization,pull_ring,franka_panda,relative_drop_20,0.7360000000000001,0.92,0.6092303565780725,0.7359764347123062,150,found_break,action_noise_std=0.004490966796875;joint_range_scale=0.7305419921874999
domain_randomization,pull_ring,franka_panda,relative_drop_30,0.644,0.92,0.976345547059853,0.6439770315683812,150,found_break,joint_range_scale=0.7002197265625;speed_cap_scale=0.5003662109375
domain_randomization,pull_ring,widowx250_like,absolute_50,0.5,0.76,0.9100313369248323,0.4999998087593843,150,found_break,joint_range_scale=0.7205810546875;speed_cap_scale=0.5343017578125
domain_randomization,pull_ring,widowx250_like,relative_drop_20,0.6080000000000001,0.76,0.6579157941518569,0.6079584076781185,150,found_break,action_noise_std=0.0048498535156250005;joint_range_scale=0.7090087890625
domain_randomization,pull_ring,widowx250_like,relative_drop_30,0.5319999999999999,0.76,0.9052900294292615,0.5319296417626126,150,found_break,joint_range_scale=0.7119384765625;gripper_limit_scale=0.61591796875
domain_randomization,pull_ring,so101_urdf,absolute_50,0.5,0.88,0.7550113064149028,0.49999945328011025,150,found_break,joint_range_scale=0.7005126953124999;speed_cap_scale=0.75042724609375
domain_randomization,pull_ring,so101_urdf,relative_drop_20,0.7040000000000001,0.88,0.25196397763748696,0.7039979752441111,150,found_break,action_noise_std=0.0035388183593750002;joint_range_scale=0.89383544921875
domain_randomization,pull_ring,so101_urdf,relative_drop_30,0.616,0.88,0.46932808791601777,0.6159804323147955,150,found_break,joint_range_scale=0.85589599609375;speed_cap_scale=0.75982666015625
domain_randomization,constrained_place,franka_panda,absolute_50,0.5,0.92,0.9140625,0.49997973781010663,150,found_break,obstacle_clearance_cm=9.140625
domain_randomization,constrained_place,franka_panda,relative_drop_20,0.7360000000000001,0.92,0.16475205934479492,0.7359952283099921,150,found_break,action_noise_std=0.0043395996093750005;calibration_offset_mm=4.339599609375
domain_randomization,constrained_place,franka_panda,relative_drop_30,0.644,0.92,0.4295937288972968,0.6439751166770883,150,found_break,joint_range_scale=0.85322265625;calibration_offset_mm=9.78515625
domain_randomization,constrained_place,widowx250_like,absolute_50,0.5,0.7,0.561394307843124,0.4999506491135162,150,found_break,calibration_offset_mm=9.74853515625;camera_shift_px=38.994140625
domain_randomization,constrained_place,widowx250_like,relative_drop_20,0.5599999999999999,0.7,0.3632423744428981,0.5599792535416462,150,found_break,action_noise_std=0.00956787109375;calibration_offset_mm=9.56787109375
domain_randomization,constrained_place,widowx250_like,relative_drop_30,0.48999999999999994,0.7,0.6199941437967662,0.4899280402856015,150,found_break,action_noise_std=0.0045703125;joint_range_scale=0.7257812499999999
domain_randomization,constrained_place,so101_urdf,absolute_50,0.5,0.7,0.3666718125277123,0.49995880950641347,150,found_break,action_noise_std=0.009658203125;calibration_offset_mm=9.658203125
domain_randomization,constrained_place,so101_urdf,relative_drop_20,0.5599999999999999,0.7,0.27988359744089303,0.5599660930485991,148,found_break,action_noise_std=0.0044873046875;calibration_offset_mm=8.974609375
domain_randomization,constrained_place,so101_urdf,relative_drop_30,0.48999999999999994,0.7,0.3733220952468275,0.48996194514853036,150,found_break,joint_range_scale=0.87244873046875;calibration_offset_mm=8.50341796875
domain_randomization,tool_push,franka_panda,absolute_50,0.5,0.84,1.0,0.7104280683148919,150,no_break_found_returned_lowest_success,physical_gripper_restriction_mm=20
domain_randomization,tool_push,franka_panda,relative_drop_20,0.672,0.84,1.0,0.7104280683148919,150,no_break_found_returned_lowest_success,physical_gripper_restriction_mm=20
domain_randomization,tool_push,franka_panda,relative_drop_30,0.588,0.84,1.0,0.7104280683148919,150,no_break_found_returned_lowest_success,physical_gripper_restriction_mm=20
domain_randomization,tool_push,widowx250_like,absolute_50,0.5,0.82,1.0,0.5272078505204698,150,no_break_found_returned_lowest_success,physical_gripper_restriction_mm=20
domain_randomization,tool_push,widowx250_like,relative_drop_20,0.656,0.82,0.7226555535023859,0.6559903851468801,150,found_break,joint_range_scale=0.7010986328125;calibration_offset_mm=9.96337890625
domain_randomization,tool_push,widowx250_like,relative_drop_30,0.574,0.82,0.868896484375,0.5739401998235237,150,found_break,physical_gripper_restriction_mm=17.3779296875
domain_randomization,tool_push,so101_urdf,absolute_50,0.5,0.8,0.969482421875,0.4999072915026343,150,found_break,calibration_offset_mm=33.931884765625
domain_randomization,tool_push,so101_urdf,relative_drop_20,0.6400000000000001,0.8,0.4493263799426232,0.639983837534317,149,found_break,speed_cap_scale=0.75439453125;calibration_offset_mm=9.82421875
domain_randomization,tool_push,so101_urdf,relative_drop_30,0.5599999999999999,0.8,0.811767578125,0.5599393210098117,150,found_break,calibration_offset_mm=28.411865234375
domain_randomization,rotate_object,franka_panda,absolute_50,0.5,0.84,0.7253117243679913,0.6210725980859719,150,no_break_found_returned_lowest_success,gripper_limit_scale=0.6;calibration_offset_mm=10
domain_randomization,rotate_object,franka_panda,relative_drop_20,0.672,0.84,0.6049248416905947,0.6719795043387138,150,found_break,action_noise_std=0.004459228515625;gripper_limit_scale=0.64326171875
domain_randomization,rotate_object,franka_panda,relative_drop_30,0.588,0.84,0.7253117243679913,0.6210725980859719,150,no_break_found_returned_lowest_success,gripper_limit_scale=0.6;calibration_offset_mm=10
domain_randomization,rotate_object,widowx250_like,absolute_50,0.5,0.72,0.6179592552613082,0.4999215181850518,150,found_break,action_noise_std=0.008679199218750001;gripper_limit_scale=0.65283203125
domain_randomization,rotate_object,widowx250_like,relative_drop_20,0.576,0.72,0.41625976562499994,0.5759974494072979,150,found_break,action_noise_std=0.009990234375;gripper_limit_scale=0.8001953125000001
domain_randomization,rotate_object,widowx250_like,relative_drop_30,0.504,0.72,0.6744754667960011,0.5039921433100218,150,found_break,action_noise_std=0.0049719238281250005;gripper_limit_scale=0.60224609375
domain_randomization,rotate_object,so101_urdf,absolute_50,0.5,0.74,0.6527822956321722,0.4999345545421965,150,found_break,action_noise_std=0.00481201171875;gripper_limit_scale=0.6150390625
domain_randomization,rotate_object,so101_urdf,relative_drop_20,0.592,0.74,0.3092055527281214,0.591986412852342,150,found_break,action_noise_std=0.00814453125;calibration_offset_mm=8.14453125
domain_randomization,rotate_object,so101_urdf,relative_drop_30,0.518,0.74,0.609892743483838,0.517980154669795,150,found_break,action_noise_std=0.004495849609375;gripper_limit_scale=0.64033203125
grid_worstcase,push_block,franka_panda,absolute_50,0.5,0.92,1.0,0.7620038597192914,150,no_break_found_returned_lowest_success,calibration_offset_mm=35
grid_worstcase,push_block,franka_panda,relative_drop_20,0.7360000000000001,0.92,1.0,0.7620038597192914,150,no_break_found_returned_lowest_success,calibration_offset_mm=35
grid_worstcase,push_block,franka_panda,relative_drop_30,0.644,0.92,1.0,0.7620038597192914,150,no_break_found_returned_lowest_success,calibration_offset_mm=35
grid_worstcase,push_block,widowx250_like,absolute_50,0.5,0.84,1.0,0.6373737457833446,150,no_break_found_returned_lowest_success,calibration_offset_mm=35
grid_worstcase,push_block,widowx250_like,relative_drop_20,0.672,0.84,0.9591706437155311,0.6719944804627059,150,found_break,gripper_limit_scale=0.60732421875;acceleration_cap_scale=0.5091552734375
grid_worstcase,push_block,widowx250_like,relative_drop_30,0.588,0.84,1.0,0.6373737457833446,150,no_break_found_returned_lowest_success,calibration_offset_mm=35
grid_worstcase,push_block,so101_urdf,absolute_50,0.5,0.76,1.0,0.541542637974769,150,no_break_found_returned_lowest_success,calibration_offset_mm=35
grid_worstcase,push_block,so101_urdf,relative_drop_20,0.6080000000000001,0.76,0.81298828125,0.6079358271520676,150,found_break,calibration_offset_mm=28.45458984375
grid_worstcase,push_block,so101_urdf,relative_drop_30,0.5319999999999999,0.76,1.0,0.541542637974769,150,no_break_found_returned_lowest_success,calibration_offset_mm=35
grid_worstcase,press_button,franka_panda,absolute_50,0.5,0.84,1.2018504251546631,0.6469042126368033,150,no_break_found_returned_lowest_success,joint_range_scale=0.7;camera_shift_px=80
grid_worstcase,press_button,franka_panda,relative_drop_20,0.672,0.84,0.9794921875,0.6719585929843709,150,found_break,calibration_offset_mm=34.2822265625
grid_worstcase,press_button,franka_panda,relative_drop_30,0.588,0.84,1.2018504251546631,0.6469042126368033,150,no_break_found_returned_lowest_success,joint_range_scale=0.7;camera_shift_px=80
grid_worstcase,press_button,widowx250_like,absolute_50,0.5,0.86,1.2018504251546631,0.47567584937270196,150,found_break,joint_range_scale=0.7;camera_shift_px=80
grid_worstcase,press_button,widowx250_like,relative_drop_20,0.6880000000000001,0.86,0.30912062176551297,0.687977350949296,150,found_break,action_noise_std=0.0049560546875;calibration_offset_mm=9.912109375
grid_worstcase,press_button,widowx250_like,relative_drop_30,0.602,0.86,0.6879482541918082,0.6019766787770064,150,found_break,joint_range_scale=0.7154541015625;calibration_offset_mm=9.48486328125
grid_worstcase,press_button,so101_urdf,absolute_50,0.5,0.9,0.75341796875,0.49994410920151167,150,found_break,calibration_offset_mm=26.36962890625
grid_worstcase,press_button,so101_urdf,relative_drop_20,0.7200000000000001,0.9,0.15437105757454622,0.7199947233768529,150,found_break,action_noise_std=0.004066162109375;calibration_offset_mm=4.066162109375
grid_worstcase,press_button,so101_urdf,relative_drop_30,0.63,0.9,0.327650368373474,0.6299582492361885,150,found_break,action_noise_std=0.00863037109375;calibration_offset_mm=8.63037109375
grid_worstcase,slide_track,franka_panda,absolute_50,0.5,0.84,1.0101525445522108,0.6839936348170382,150,no_break_found_returned_lowest_success,speed_cap_scale=0.5;acceleration_cap_scale=0.5
grid_worstcase,slide_track,franka_panda,relative_drop_20,0.672,0.84,1.0101525445522108,0.6839936348170382,150,no_break_found_returned_lowest_success,speed_cap_scale=0.5;acceleration_cap_scale=0.5
grid_worstcase,slide_track,franka_panda,relative_drop_30,0.588,0.84,1.0101525445522108,0.6839936348170382,150,no_break_found_returned_lowest_success,speed_cap_scale=0.5;acceleration_cap_scale=0.5
grid_worstcase,slide_track,widowx250_like,absolute_50,0.5,0.86,1.0101525445522108,0.557463846547804,150,no_break_found_returned_lowest_success,speed_cap_scale=0.5;acceleration_cap_scale=0.5
grid_worstcase,slide_track,widowx250_like,relative_drop_20,0.6880000000000001,0.86,0.372314453125,0.6879870863987829,149,found_break,latency_ms=71.484375;action_noise_std=0.008935546875
grid_worstcase,slide_track,widowx250_like,relative_drop_30,0.602,0.86,0.9031136675222583,0.6019757798922887,150,found_break,joint_range_scale=0.722705078125;acceleration_cap_scale=0.537841796875
grid_worstcase,slide_track,so101_urdf,absolute_50,0.5,0.82,1.0101525445522108,0.501526650969532,150,no_break_found_returned_lowest_success,speed_cap_scale=0.5;acceleration_cap_scale=0.5
grid_worstcase,slide_track,so101_urdf,relative_drop_20,0.656,0.82,0.3782577520034363,0.6559950946163406,150,found_break,action_noise_std=0.00996337890625;calibration_offset_mm=9.96337890625
grid_worstcase,slide_track,so101_urdf,relative_drop_30,0.574,0.82,0.7475342052027025,0.5739980698009034,150,found_break,action_noise_std=0.0098779296875;acceleration_cap_scale=0.506103515625
grid_worstcase,pick_place_bin,franka_panda,absolute_50,0.5,0.9,0.8965432658598967,0.49992045151261527,150,found_break,joint_range_scale=0.7147216796875;gripper_limit_scale=0.61962890625
grid_worstcase,pick_place_bin,franka_panda,relative_drop_20,0.7200000000000001,0.9,0.25361534554887444,0.7199940540971956,150,found_break,action_noise_std=0.00356201171875;gripper_limit_scale=0.85751953125
grid_worstcase,pick_place_bin,franka_panda,relative_drop_30,0.63,0.9,0.5903523297637477,0.6299540362989758,150,found_break,action_noise_std=0.004351806640625;gripper_limit_scale=0.65185546875
grid_worstcase,pick_place_bin,widowx250_like,absolute_50,0.5,0.74,0.600191661292447,0.49995555251731916,150,found_break,gripper_limit_scale=0.800244140625;camera_shift_px=39.951171875
grid_worstcase,pick_place_bin,widowx250_like,relative_drop_20,0.592,0.74,0.34617886268717163,0.5919742898749802,149,found_break,action_noise_std=0.004862060546875;gripper_limit_scale=0.805517578125
grid_worstcase,pick_place_bin,widowx250_like,relative_drop_30,0.518,0.74,0.4531053706919657,0.5179680648077318,150,found_break,joint_range_scale=0.85582275390625;gripper_limit_scale=0.8077636718750001
grid_worstcase,pick_place_bin,so101_urdf,absolute_50,0.5,0.74,0.4496527008619533,0.4999958957911382,150,found_break,joint_range_scale=0.85692138671875;gripper_limit_scale=0.8092285156250001
grid_worstcase,pick_place_bin,so101_urdf,relative_drop_20,0.592,0.74,0.319670062004373,0.5919738211035553,149,found_break,action_noise_std=0.00448974609375;gripper_limit_scale=0.82041015625
grid_worstcase,pick_place_bin,so101_urdf,relative_drop_30,0.518,0.74,0.43763253370450683,0.5179588366627946,150,found_break,gripper_limit_scale=0.800634765625;calibration_offset_mm=9.96826171875
grid_worstcase,pull_ring,franka_panda,absolute_50,0.5,0.84,0.977061168032533,0.6186681121142471,150,no_break_found_returned_lowest_success,joint_range_scale=0.7;acceleration_cap_scale=0.5
grid_worstcase,pull_ring,franka_panda,relative_drop_20,0.672,0.84,0.7409783254201527,0.6719775662806737,150,found_break,joint_range_scale=0.7060791015625;speed_cap_scale=0.75506591796875
grid_worstcase,pull_ring,franka_panda,relative_drop_30,0.588,0.84,0.977061168032533,0.6186681121142471,150,no_break_found_returned_lowest_success,joint_range_scale=0.7;acceleration_cap_scale=0.5
grid_worstcase,pull_ring,widowx250_like,absolute_50,0.5,0.74,0.869956562454748,0.49998452848836095,150,found_break,joint_range_scale=0.7328857421874999;speed_cap_scale=0.5548095703125
grid_worstcase,pull_ring,widowx250_like,relative_drop_20,0.592,0.74,0.656425423613884,0.5919554356339617,150,found_break,action_noise_std=0.0048388671875;joint_range_scale=0.7096679687499999
grid_worstcase,pull_ring,widowx250_like,relative_drop_30,0.518,0.74,0.9006864696559116,0.5179555124407477,150,found_break,joint_range_scale=0.7134033203125;gripper_limit_scale=0.61787109375
grid_worstcase,pull_ring,so101_urdf,absolute_50,0.5,0.8,0.7208520763618931,0.4999368500390222,150,found_break,joint_range_scale=0.7140624999999999;speed_cap_scale=0.76171875
grid_worstcase,pull_ring,so101_urdf,relative_drop_20,0.6400000000000001,0.8,0.39876302083333337,0.6399750712930914,150,found_break,action_noise_std=0.0095703125;joint_range_scale=0.8564453125
grid_worstcase,pull_ring,so101_urdf,relative_drop_30,0.5599999999999999,0.8,0.6551006498023523,0.5599673231504126,150,found_break,action_noise_std=0.0048291015625;joint_range_scale=0.71025390625
grid_worstcase,constrained_place,franka_panda,absolute_50,0.5,0.78,1.2018504251546631,0.42965173967112447,150,found_break,joint_range_scale=0.7;camera_shift_px=80
grid_worstcase,constrained_place,franka_panda,relative_drop_20,0.6240000000000001,0.78,0.5367902497733653,0.6239764462582308,150,found_break,calibration_offset_mm=9.3212890625;camera_shift_px=37.28515625
grid_worstcase,constrained_place,franka_panda,relative_drop_30,0.5459999999999999,0.78,0.7796223958333335,0.5459613507509665,150,found_break,joint_range_scale=0.7193359374999999;camera_shift_px=37.421875
grid_worstcase,constrained_place,widowx250_like,absolute_50,0.5,0.92,0.5680022548675736,0.49999491459973205,149,found_break,calibration_offset_mm=9.86328125;camera_shift_px=39.453125
grid_worstcase,constrained_place,widowx250_like,relative_drop_20,0.7360000000000001,0.92,0.07595741920284638,0.692336343451601,133,found_break,action_noise_std=0.002000732421875;calibration_offset_mm=2.000732421875
grid_worstcase,constrained_place,widowx250_like,relative_drop_30,0.644,0.92,0.2092750882104909,0.643994362204117,150,found_break,action_noise_std=0.00726806640625;calibration_offset_mm=3.634033203125
grid_worstcase,constrained_place,so101_urdf,absolute_50,0.5,0.68,0.36614076295238684,0.49996612978392724,150,found_break,joint_range_scale=0.87490234375;calibration_offset_mm=8.33984375
grid_worstcase,constrained_place,so101_urdf,relative_drop_20,0.544,0.68,0.3239643065750099,0.5439982586399819,150,found_break,joint_range_scale=0.8660034179687499;calibration_offset_mm=4.466552734375
grid_worstcase,constrained_place,so101_urdf,relative_drop_30,0.476,0.68,0.40537013041157116,0.4759999677233127,149,found_break,joint_range_scale=0.8614990234375;calibration_offset_mm=9.2333984375
grid_worstcase,tool_push,franka_panda,absolute_50,0.5,0.86,1.0,0.6024377647740798,150,no_break_found_returned_lowest_success,tool_extension_cm=20
grid_worstcase,tool_push,franka_panda,relative_drop_20,0.6880000000000001,0.86,0.6982421875,0.6879592216002133,150,found_break,tool_extension_cm=13.96484375
grid_worstcase,tool_push,franka_panda,relative_drop_30,0.602,0.86,1.0,0.6024377647740798,150,no_break_found_returned_lowest_success,tool_extension_cm=20
grid_worstcase,tool_push,widowx250_like,absolute_50,0.5,0.72,0.83544921875,0.4999789078387166,150,found_break,tool_extension_cm=16.708984375
grid_worstcase,tool_push,widowx250_like,relative_drop_20,0.576,0.72,0.95703125,0.5759483124296053,150,found_break,payload_g=478.515625
grid_worstcase,tool_push,widowx250_like,relative_drop_30,0.504,0.72,0.826171875,0.5039152121896359,150,found_break,tool_extension_cm=16.5234375
grid_worstcase,tool_push,so101_urdf,absolute_50,0.5,0.82,0.733154296875,0.4999802618086787,150,found_break,tool_extension_cm=14.6630859375
grid_worstcase,tool_push,so101_urdf,relative_drop_20,0.656,0.82,0.43420264365343053,0.6559858656126627,150,found_break,gripper_limit_scale=0.802197265625;calibration_offset_mm=9.89013671875
grid_worstcase,tool_push,so101_urdf,relative_drop_30,0.574,0.82,0.7232934456011082,0.5739825903270896,150,found_break,speed_cap_scale=0.5299072265625;calibration_offset_mm=9.40185546875
grid_worstcase,rotate_object,franka_panda,absolute_50,0.5,0.76,0.977061168032533,0.6020881132136929,150,no_break_found_returned_lowest_success,gripper_limit_scale=0.6;acceleration_cap_scale=0.5
grid_worstcase,rotate_object,franka_panda,relative_drop_20,0.6080000000000001,0.76,0.9184101747833088,0.6079797423538013,150,found_break,joint_range_scale=0.707763671875;gripper_limit_scale=0.6103515625
grid_worstcase,rotate_object,franka_panda,relative_drop_30,0.5319999999999999,0.76,0.977061168032533,0.6020881132136929,150,no_break_found_returned_lowest_success,gripper_limit_scale=0.6;acceleration_cap_scale=0.5
grid_worstcase,rotate_object,widowx250_like,absolute_50,0.5,0.82,0.6617245188600102,0.4999721806941838,150,found_break,action_noise_std=0.0048779296875;gripper_limit_scale=0.609765625
grid_worstcase,rotate_object,widowx250_like,relative_drop_20,0.656,0.82,0.2470247430203779,0.655975234864484,150,found_break,action_noise_std=0.0085791015625;calibration_offset_mm=4.28955078125
grid_worstcase,rotate_object,widowx250_like,relative_drop_30,0.574,0.82,0.40496826171874994,0.5739703303896129,149,found_break,action_noise_std=0.00971923828125;gripper_limit_scale=0.805615234375
grid_worstcase,rotate_object,so101_urdf,absolute_50,0.5,0.82,0.6312547211947844,0.49999555897554554,150,found_break,action_noise_std=0.0046533203125;gripper_limit_scale=0.627734375
grid_worstcase,rotate_object,so101_urdf,relative_drop_20,0.656,0.82,0.17541112366246098,0.6559865402769979,150,found_break,action_noise_std=0.004620361328125;calibration_offset_mm=4.620361328125
grid_worstcase,rotate_object,so101_urdf,relative_drop_30,0.574,0.82,0.35740306094713314,0.5739769292207212,150,found_break,action_noise_std=0.0094140625;calibration_offset_mm=9.4140625
bodyshield,push_block,franka_panda,absolute_50,0.5,0.86,1.0101525445522108,0.8454890900945795,150,no_break_found_returned_lowest_success,speed_cap_scale=0.5;acceleration_cap_scale=0.5
bodyshield,push_block,franka_panda,relative_drop_20,0.6880000000000001,0.86,1.0101525445522108,0.8454890900945795,150,no_break_found_returned_lowest_success,speed_cap_scale=0.5;acceleration_cap_scale=0.5
bodyshield,push_block,franka_panda,relative_drop_30,0.602,0.86,1.0101525445522108,0.8454890900945795,150,no_break_found_returned_lowest_success,speed_cap_scale=0.5;acceleration_cap_scale=0.5
bodyshield,push_block,widowx250_like,absolute_50,0.5,0.92,1.0,0.7439116673194879,150,no_break_found_returned_lowest_success,action_noise_std=0.04
bodyshield,push_block,widowx250_like,relative_drop_20,0.7360000000000001,0.92,1.0,0.7439116673194879,150,no_break_found_returned_lowest_success,action_noise_std=0.04
bodyshield,push_block,widowx250_like,relative_drop_30,0.644,0.92,1.0,0.7439116673194879,150,no_break_found_returned_lowest_success,action_noise_std=0.04
bodyshield,push_block,so101_urdf,absolute_50,0.5,0.88,1.0,0.708733903286691,150,no_break_found_returned_lowest_success,action_noise_std=0.04
bodyshield,push_block,so101_urdf,relative_drop_20,0.7040000000000001,0.88,1.0,0.708733903286691,150,no_break_found_returned_lowest_success,action_noise_std=0.04
bodyshield,push_block,so101_urdf,relative_drop_30,0.616,0.88,1.0,0.708733903286691,150,no_break_found_returned_lowest_success,action_noise_std=0.04
bodyshield,press_button,franka_panda,absolute_50,0.5,0.88,1.2018504251546631,0.7572130927734172,150,no_break_found_returned_lowest_success,joint_range_scale=0.7;camera_shift_px=80
bodyshield,press_button,franka_panda,relative_drop_20,0.7040000000000001,0.88,1.2018504251546631,0.7572130927734172,150,no_break_found_returned_lowest_success,joint_range_scale=0.7;camera_shift_px=80
bodyshield,press_button,franka_panda,relative_drop_30,0.616,0.88,1.2018504251546631,0.7572130927734172,150,no_break_found_returned_lowest_success,joint_range_scale=0.7;camera_shift_px=80
bodyshield,press_button,widowx250_like,absolute_50,0.5,0.9,1.2018504251546631,0.6115889994213801,150,no_break_found_returned_lowest_success,joint_range_scale=0.7;camera_shift_px=80
bodyshield,press_button,widowx250_like,relative_drop_20,0.7200000000000001,0.9,0.7531738281250001,0.7199644098931663,150,found_break,joint_range_scale=0.7288574218749999;camera_shift_px=36.15234375
bodyshield,press_button,widowx250_like,relative_drop_30,0.63,0.9,1.2018504251546631,0.6115889994213801,150,found_break,joint_range_scale=0.7;camera_shift_px=80
bodyshield,press_button,so101_urdf,absolute_50,0.5,0.7,1.2018504251546631,0.5657621040218226,150,no_break_found_returned_lowest_success,joint_range_scale=0.7;camera_shift_px=80
bodyshield,press_button,so101_urdf,relative_drop_20,0.5599999999999999,0.7,1.2018504251546631,0.5657621040218226,150,no_break_found_returned_lowest_success,joint_range_scale=0.7;camera_shift_px=80
bodyshield,press_button,so101_urdf,relative_drop_30,0.48999999999999994,0.7,1.2018504251546631,0.5657621040218226,150,no_break_found_returned_lowest_success,joint_range_scale=0.7;camera_shift_px=80
bodyshield,slide_track,franka_panda,absolute_50,0.5,0.84,1.0101525445522108,0.759573043154504,150,no_break_found_returned_lowest_success,speed_cap_scale=0.5;acceleration_cap_scale=0.5
bodyshield,slide_track,franka_panda,relative_drop_20,0.672,0.84,1.0101525445522108,0.759573043154504,150,no_break_found_returned_lowest_success,speed_cap_scale=0.5;acceleration_cap_scale=0.5
bodyshield,slide_track,franka_panda,relative_drop_30,0.588,0.84,1.0101525445522108,0.759573043154504,150,no_break_found_returned_lowest_success,speed_cap_scale=0.5;acceleration_cap_scale=0.5
bodyshield,slide_track,widowx250_like,absolute_50,0.5,0.86,1.0101525445522108,0.6387071986879431,150,no_break_found_returned_lowest_success,speed_cap_scale=0.5;acceleration_cap_scale=0.5
bodyshield,slide_track,widowx250_like,relative_drop_20,0.6880000000000001,0.86,0.7235155579767136,0.6879640705134336,150,found_break,action_noise_std=0.009560546875000001;acceleration_cap_scale=0.52197265625
bodyshield,slide_track,widowx250_like,relative_drop_30,0.602,0.86,1.0101525445522108,0.6387071986879431,150,no_break_found_returned_lowest_success,speed_cap_scale=0.5;acceleration_cap_scale=0.5
bodyshield,slide_track,so101_urdf,absolute_50,0.5,0.82,1.0101525445522108,0.5851506839375454,150,no_break_found_returned_lowest_success,speed_cap_scale=0.5;acceleration_cap_scale=0.5
bodyshield,slide_track,so101_urdf,relative_drop_20,0.656,0.82,0.7214832109037453,0.6559731664346704,149,found_break,action_noise_std=0.009533691406250001;acceleration_cap_scale=0.5233154296875
bodyshield,slide_track,so101_urdf,relative_drop_30,0.574,0.82,1.0101525445522108,0.5851506839375454,150,no_break_found_returned_lowest_success,speed_cap_scale=0.5;acceleration_cap_scale=0.5
bodyshield,pick_place_bin,franka_panda,absolute_50,0.5,0.78,0.9428090415820635,0.6154113216702531,150,no_break_found_returned_lowest_success,joint_range_scale=0.7;gripper_limit_scale=0.6
bodyshield,pick_place_bin,franka_panda,relative_drop_20,0.6240000000000001,0.78,0.9112746571346166,0.623948902486983,150,found_break,joint_range_scale=0.7100341796874999;gripper_limit_scale=0.6133789062499999
bodyshield,pick_place_bin,franka_panda,relative_drop_30,0.5459999999999999,0.78,0.9428090415820635,0.6154113216702531,150,no_break_found_returned_lowest_success,joint_range_scale=0.7;gripper_limit_scale=0.6
